audio_mode,audio_split,checkpoint_path,checkpoint_sha256,checkpoint_step,integrated_unintended_key_state,max_target_key_state,max_unintended_key_state,mean_action_saturation,mismatched_sequence,native_reward_sum,pressed_key_f1,pressed_key_precision,pressed_key_recall,pressed_keys,sequence,sequence_group,sequence_name,shaped_return,strict_outcome,target_keys,timestep_f1,timestep_precision,timestep_recall,variant_index,wrong_press_count,wrong_pressed_keys
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.010891196131706238,0.9886647462844849,0.21782392263412476,0.07575757575757576,,3.4656789883406254,1.0,1.0,1.0,51,72,anchor,anchor_72,13.392251274961374,clean_low_unintended,51,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.007575757575757576,,4.5289994836823695,0.0,0.0,0.0,,72,anchor,anchor_72,-0.00427213297272101,missed,51,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.24178839623928072,0.08963673561811447,1.0,0.10606060606060606,73,5.04176595666096,0.0,0.0,0.0,52,72,anchor,anchor_72,-35.07900957333206,missed,51,0.0,0.0,0.0,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.06521487087011338,1.0,0.7886156439781189,0.10606060606060606,,8.279035338262538,1.0,1.0,1.0,52,73,anchor,anchor_73,15.74973520646007,clean_high_unintended,52,0.6666666666666666,1.0,0.5,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.007575757575757576,,4.5289994836823695,0.0,0.0,0.0,,73,anchor,anchor_73,-0.00427213297272101,missed,52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.1,0.17366808652877808,1.0,0.07575757575757576,74,2.85717814723524,0.0,0.0,0.0,53,73,anchor,anchor_73,-15.684295601265715,missed,52,0.0,0.0,0.0,0,1,53
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.016215460002422334,1.0,0.17366808652877808,0.07575757575757576,,4.855113609313699,1.0,1.0,1.0,53,74,anchor,anchor_74,13.263558574732391,clean_low_unintended,53,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.007575757575757576,,4.5289994836823695,0.0,0.0,0.0,,74,anchor,anchor_74,-0.00427213297272101,missed,53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.1,0.38885897397994995,1.0,0.05303030303030303,75,2.4450803605772227,0.0,0.0,0.0,54,74,anchor,anchor_74,-15.513139931683234,missed,53,0.0,0.0,0.0,0,1,54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0194429486989975,1.0,0.38885897397994995,0.05303030303030303,,4.417450007290848,1.0,1.0,1.0,54,75,anchor,anchor_75,12.259896437114024,clean_high_unintended,54,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.007575757575757576,,4.5289994836823695,0.0,0.0,0.0,,75,anchor,anchor_75,-0.00427213297272101,missed,54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0956512987613678,0.13993214070796967,1.0,0.06818181818181818,76,4.6095128239279735,0.0,0.0,0.0,55,75,anchor,anchor_75,-13.992251849370195,missed,54,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.01020098775625229,1.0,0.13993214070796967,0.06818181818181818,,6.6017077916227915,1.0,1.0,1.0,55,76,anchor,anchor_76,13.186078177141024,clean_low_unintended,55,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.007575757575757576,,4.5289994836823695,0.0,0.0,0.0,,76,anchor,anchor_76,-0.00427213297272101,missed,55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0987778276205063,0.0,0.9886647462844849,0.07575757575757576,72,1.4659244592321934,0.0,0.0,0.0,51,76,anchor,anchor_76,-22.117086600238437,missed,55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.010895664244890213,0.9990948438644409,0.21791328489780426,0.1331168831168831,,15.952552680302588,0.6666666666666666,1.0,0.5,51,72-73,transition,transition_72_73,13.426405655531363,near_clean_partial,51-52,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.007786691879206047,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.1184474989771843,0.0,1.0,0.12662337662337664,73-72,15.624073161678771,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-12.66204400528836,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.041559195891022686,1.0,0.455657958984375,0.12662337662337664,,16.855758991725214,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,7.8973734138746385,missed,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,73-72,transition,transition_73_72,-0.007786691879206047,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.004743870720267296,1.0,0.09487741440534592,0.12012987012987011,73-74,17.000399274332434,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,9.608030917843806,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.004743870720267296,1.0,0.09487741440534592,0.12012987012987011,,17.000399274332434,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,9.608030917843806,near_clean_partial,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,73-74,transition,transition_73_74,-0.007786691879206047,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.1,0.1736447960138321,1.0,0.12012987012987011,74-73,14.254145507294936,0.6666666666666666,1.0,0.5,53,73-74,transition,transition_73_74,-15.692357311240606,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.016213519871234892,1.0,0.1736447960138321,0.12012987012987011,,16.25208161618924,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,13.25567733272072,near_clean_partial,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,74-73,transition,transition_74_73,-0.007786691879206047,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.016213519871234892,1.0,0.1736447960138321,0.1525974025974026,74-75,16.693943027693017,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,13.256287714503708,near_clean_partial,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.016213519871234892,1.0,0.1736447960138321,0.1525974025974026,,16.693943027693017,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,13.256287714503708,near_clean_partial,53-54,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,74-75,transition,transition_74_75,-0.007786691879206047,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.08528468906879424,0.0884796753525734,1.0,0.11363636363636363,75-74,15.944655991071343,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-11.115763009309058,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.00442398376762867,1.0,0.0884796753525734,0.11363636363636363,,17.23255062750496,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,9.787757171113975,near_clean_partial,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,75-74,transition,transition_75_74,-0.007786691879206047,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.003392874822020531,1.0,0.06785749644041061,0.09415584415584415,75-76,17.2219644327468,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,9.793125676460564,near_clean_partial,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.003392874822020531,1.0,0.06785749644041061,0.09415584415584415,,17.2219644327468,0.6666666666666666,1.0,0.5,54,75-76,transition,transition_75_76,9.793125676460564,near_clean_partial,54-55,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.007786691879206047,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.14229437708854678,0.13765884935855865,1.0,0.16558441558441558,76-75,13.500421569608227,0.6666666666666666,1.0,0.5,55,75-76,transition,transition_75_76,-22.343330091118027,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.05733354575932026,1.0,0.8773844838142395,0.16558441558441558,,15.485964316184857,0.6666666666666666,1.0,0.5,55,76-75,transition,transition_76_75,1.532601389243686,missed,54-55,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.0,0.0,0.0,0.003246753246753247,,16.47430340227266,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.007786691879206047,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_100000_steps.pt,f5c8c14fd392dfbf9c5503dfca2d73337c33fbc02d7f29352fd5031fb3760a4b,100000,0.09930851459503173,0.0,0.9990948438644409,0.1331168831168831,72-73,13.952798151194155,0.0,0.0,0.0,51,76-75,transition,transition_76_75,-22.347076532769464,missed,54-55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.019348499178886414,1.0,0.2358553558588028,0.11363636363636363,,6.82691175806805,1.0,1.0,1.0,51,72,anchor,anchor_72,12.771746617009194,clean_low_unintended,51,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,5.786137796552272,0.0,0.0,0.0,,72,anchor,anchor_72,-0.002947651043301448,missed,51,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.27987744510173795,0.0,1.0,0.1590909090909091,73,4.225228883101888,0.0,0.0,0.0,52,72,anchor,anchor_72,-43.04115902855823,missed,51,0.0,0.0,0.0,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,1.0,0.0,0.1590909090909091,,9.383743740293317,1.0,1.0,1.0,52,73,anchor,anchor_73,37.38381080620736,clean_low_unintended,52,0.9090909090909091,1.0,0.8333333333333334,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,5.786137796552272,0.0,0.0,0.0,,73,anchor,anchor_73,-0.002947651043301448,missed,52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.1,0.14870423078536987,1.0,0.14393939393939395,74,4.414945194879184,0.0,0.0,0.0,53,73,anchor,anchor_73,-16.16633325667036,missed,52,0.0,0.0,0.0,0,1,53
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.022670174390077593,1.0,0.3043500483036041,0.14393939393939395,,6.41347141277429,1.0,1.0,1.0,53,74,anchor,anchor_74,12.799614291464104,clean_high_unintended,53,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,5.786137796552272,0.0,0.0,0.0,,74,anchor,anchor_74,-0.002947651043301448,missed,53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.3,0.004036423284560442,1.0,0.2272727272727273,75,5.431713783312244,0.0,0.0,0.0,54,74,anchor,anchor_74,-49.10681316330348,missed,53,0.0,0.0,0.0,0,1,54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0002018211642280221,1.0,0.004036423284560442,0.2272727272727273,,11.430968407333761,1.0,1.0,1.0,54,75,anchor,anchor_75,41.9846258578347,clean_low_unintended,54,1.0,1.0,1.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,5.786137796552272,0.0,0.0,0.0,,75,anchor,anchor_75,-0.002947651043301448,missed,54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.1,0.0,1.0,0.0909090909090909,76,5.163442716888323,0.0,0.0,0.0,55,75,anchor,anchor_75,-16.38910898365495,missed,54,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.010186446458101274,1.0,0.20372892916202545,0.0909090909090909,,7.163197245996756,1.0,1.0,1.0,55,76,anchor,anchor_76,13.52472314795272,clean_low_unintended,55,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,5.786137796552272,0.0,0.0,0.0,,76,anchor,anchor_76,-0.002947651043301448,missed,55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.09692943096160889,0.0,1.0,0.11363636363636363,72,4.827756550189276,0.0,0.0,0.0,51,76,anchor,anchor_76,-21.434706725588597,missed,55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.007564847171306611,1.0,0.1512969434261322,0.06493506493506493,,14.907431688216501,0.6666666666666666,1.0,0.5,51,72-73,transition,transition_72_73,13.39934136608662,near_clean_partial,51-52,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.0,0.0,0.0,0.0,,16.942105143025763,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.005602078721945872,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.15115701677277688,0.0,1.0,0.05844155844155844,73-72,14.35645042329461,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-24.91743932533642,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_250000_steps.pt,69654a604c669efb0a0321cc21fb7a5ea4627029d44ac0534feeffdae41e1094,250000,0.014792798459529877,1.0,0.29585596919059753,0.05844155844155844,,17.35614258416892,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,20.073564503004103,missed,51-52,0.375,1.0,0.23076923076923078,0,0,
