checkpoint_path,checkpoint_sha256,checkpoint_step,max_abs_action_diff_correct_mismatched,max_abs_action_diff_correct_zero,mean_abs_action_diff_correct_mismatched,mean_abs_action_diff_correct_zero,mismatched_sequence,sequence,sequence_group,sequence_name
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.5541930198669434,1.8952784538269043,0.5188013315200806,0.6318636536598206,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,0.0,0.8336086273193359,0.0,0.2798096835613251,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,0.920710563659668,0.8336086273193359,0.26892518997192383,0.2798096835613251,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,0.0,0.7697976231575012,0.0,0.31821349263191223,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.413893222808838,0.7697976231575012,0.5287613272666931,0.31821349263191223,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,0.0,0.8528330326080322,0.0,0.3327782452106476,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.0433834791183472,0.8528330326080322,0.2656180262565613,0.3327782452106476,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.9676671028137207,1.2731798887252808,0.5797464847564697,0.3564735949039459,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.6602396965026855,1.6694164276123047,0.5272166728973389,0.5429392457008362,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.7219827771186829,0.8401796221733093,0.236561119556427,0.3428838551044464,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.4314401149749756,1.090076208114624,0.5021182298660278,0.43304169178009033,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.7841046452522278,0.6147693395614624,0.2942337691783905,0.20895186066627502,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.9631226062774658,0.6383099555969238,0.5852663516998291,0.18147794902324677,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.6600699424743652,1.6693570613861084,0.5270580649375916,0.5427680611610413,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.0,0.8402201533317566,0.0,0.34291622042655945,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.7225179672241211,0.8402201533317566,0.23654265701770782,0.34291622042655945,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.0,1.09000825881958,0.0,0.43282368779182434,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.431467890739441,1.09000825881958,0.5020198822021484,0.43282368779182434,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.0,0.6151710748672485,0.0,0.20902833342552185,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,0.7846329212188721,0.6151710748672485,0.29434898495674133,0.20902833342552185,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_1000000_steps.pt,2229bcfd28006620605ec63e4178ee6b8cada470505674dbb637083fb5e060e6,1000000,1.9630780220031738,0.638325572013855,0.5850759744644165,0.181600883603096,72-73,76-75,transition,transition_76_75
